Cacheblock,op_pair_count,temperature
7f9c1058d8c0,1,Cold (1-2 pairs)
7f9c1058d900,1,Cold (1-2 pairs)
7f9c1058d940,1,Cold (1-2 pairs)
7f9c1058d980,1,Cold (1-2 pairs)
7f9c1058d9c0,1,Cold (1-2 pairs)
7f9c1058da00,1,Cold (1-2 pairs)
7f9c1058da40,1,Cold (1-2 pairs)
7f9c1058da80,1,Cold (1-2 pairs)
7f9c1058dac0,1,Cold (1-2 pairs)
7f9c1058db00,1,Cold (1-2 pairs)
7f9c1058db40,1,Cold (1-2 pairs)
7f9c1058db80,1,Cold (1-2 pairs)
7f9c1058dbc0,1,Cold (1-2 pairs)
7f9c1058dc40,1,Cold (1-2 pairs)
7f9c1058dc80,1,Cold (1-2 pairs)
7f9c1058dd00,1,Cold (1-2 pairs)
7f9c1058dd40,1,Cold (1-2 pairs)
7f9c1058dd80,1,Cold (1-2 pairs)
7f9c1058ddc0,1,Cold (1-2 pairs)
7f9c1058de00,1,Cold (1-2 pairs)
7f9c1058de40,1,Cold (1-2 pairs)
7f9c1058de80,1,Cold (1-2 pairs)
7f9c1058dec0,1,Cold (1-2 pairs)
7f9c1058df00,1,Cold (1-2 pairs)
7f9c1058df40,1,Cold (1-2 pairs)
7f9c1058e080,1,Cold (1-2 pairs)
7f9c1058e1c0,1,Cold (1-2 pairs)
7f9c1058e240,2,Cold (1-2 pairs)
7f9c1058e280,1,Cold (1-2 pairs)
7f9c1058e2c0,1,Cold (1-2 pairs)
7f9c1058e340,1,Cold (1-2 pairs)
7f9c1058e380,1,Cold (1-2 pairs)
7f9c1058e3c0,1,Cold (1-2 pairs)
7f9c1058e400,1,Cold (1-2 pairs)
7f9c1058e440,1,Cold (1-2 pairs)
7f9c1058e4c0,1,Cold (1-2 pairs)
7f9c1058e500,1,Cold (1-2 pairs)
7f9c1058e5c0,1,Cold (1-2 pairs)
7f9c1058e680,1,Cold (1-2 pairs)
7f9c1058e6c0,1,Cold (1-2 pairs)
7f9c1058e740,1,Cold (1-2 pairs)
7f9c1058e780,1,Cold (1-2 pairs)
7f9c1058e7c0,1,Cold (1-2 pairs)
7f9c1058e800,1,Cold (1-2 pairs)
7f9c1058e880,1,Cold (1-2 pairs)
7f9c1058e900,1,Cold (1-2 pairs)
7f9c1058e940,1,Cold (1-2 pairs)
7f9c1058e980,1,Cold (1-2 pairs)
7f9c1058e9c0,1,Cold (1-2 pairs)
7f9c1058ea00,1,Cold (1-2 pairs)
7f9c1058ea40,1,Cold (1-2 pairs)
7f9c1058ea80,1,Cold (1-2 pairs)
7f9c1058eac0,1,Cold (1-2 pairs)
7f9c1058eb00,1,Cold (1-2 pairs)
7f9c1058eb40,1,Cold (1-2 pairs)
7f9c1058eb80,1,Cold (1-2 pairs)
7f9c1058ebc0,1,Cold (1-2 pairs)
7f9c1058ec00,1,Cold (1-2 pairs)
7f9c1058ec80,1,Cold (1-2 pairs)
7f9c1058ed40,1,Cold (1-2 pairs)
7f9c1058ed80,1,Cold (1-2 pairs)
7f9c1058edc0,1,Cold (1-2 pairs)
7f9c1058ee00,1,Cold (1-2 pairs)
7f9c1058ee40,1,Cold (1-2 pairs)
7f9c1058ee80,1,Cold (1-2 pairs)
7f9c1058eec0,1,Cold (1-2 pairs)
7f9c1058ef00,1,Cold (1-2 pairs)
7f9c1058ef40,1,Cold (1-2 pairs)
7f9c1058ef80,1,Cold (1-2 pairs)
7f9c1058f180,1,Cold (1-2 pairs)
7f9c1058f280,1,Cold (1-2 pairs)
7f9c1058f2c0,1,Cold (1-2 pairs)
7f9c1058f300,1,Cold (1-2 pairs)
7f9c1058f340,1,Cold (1-2 pairs)
7f9c1058f380,1,Cold (1-2 pairs)
7f9c1058f3c0,1,Cold (1-2 pairs)
7f9c1058f400,1,Cold (1-2 pairs)
7f9c1058f480,1,Cold (1-2 pairs)
7f9c1058f580,1,Cold (1-2 pairs)
7f9c1058f5c0,1,Cold (1-2 pairs)
7f9c1058f600,1,Cold (1-2 pairs)
7f9c1058f6c0,1,Cold (1-2 pairs)
7f9c1058f740,1,Cold (1-2 pairs)
7f9c1058f7c0,1,Cold (1-2 pairs)
7f9c1058f840,1,Cold (1-2 pairs)
7f9c1058f8c0,1,Cold (1-2 pairs)
7f9c1058f900,1,Cold (1-2 pairs)
7f9c1058f940,1,Cold (1-2 pairs)
7f9c10590100,1,Cold (1-2 pairs)
7f9c10590240,1,Cold (1-2 pairs)
7f9c10590780,1,Cold (1-2 pairs)
7f9c105911c0,1,Cold (1-2 pairs)
7f9c10591540,1,Cold (1-2 pairs)
7f9c10591600,1,Cold (1-2 pairs)
7f9c10592180,1,Cold (1-2 pairs)
7f9c10592240,1,Cold (1-2 pairs)
7f9c105923c0,1,Cold (1-2 pairs)
7f9c10592580,1,Cold (1-2 pairs)
7f9c10592680,1,Cold (1-2 pairs)
7f9c10592700,1,Cold (1-2 pairs)
7f9c10593200,1,Cold (1-2 pairs)
7f9c10593240,1,Cold (1-2 pairs)
7f9c10593280,1,Cold (1-2 pairs)
7f9c105932c0,1,Cold (1-2 pairs)
7f9c10593300,1,Cold (1-2 pairs)
7f9c105935c0,1,Cold (1-2 pairs)
7f9c10593680,1,Cold (1-2 pairs)
7f9c105936c0,2,Cold (1-2 pairs)
7f9c10593740,1,Cold (1-2 pairs)
7f9c10593780,2,Cold (1-2 pairs)
7f9c10593840,2,Cold (1-2 pairs)
7f9c10594600,1,Cold (1-2 pairs)
7f9c105946c0,1,Cold (1-2 pairs)
7f9c10595280,1,Cold (1-2 pairs)
7f9c10595340,1,Cold (1-2 pairs)
7f9c10596300,1,Cold (1-2 pairs)
7f9c10596340,1,Cold (1-2 pairs)
7f9c10596380,1,Cold (1-2 pairs)
7f9c10596500,1,Cold (1-2 pairs)
7f9c10597980,6,Warm (3-10 pairs)
7f9c10597a80,1,Cold (1-2 pairs)
7f9c10597ac0,3,Warm (3-10 pairs)
7f9c105981c0,1,Cold (1-2 pairs)
7f9c10598300,1,Cold (1-2 pairs)
7f9c10598340,1,Cold (1-2 pairs)
7f9c105995c0,1,Cold (1-2 pairs)
7f9c10599880,1,Cold (1-2 pairs)
7f9c10599a00,2,Cold (1-2 pairs)
7f9c10599a40,3,Warm (3-10 pairs)
7f9c10599a80,5,Warm (3-10 pairs)
7f9c10599b00,3,Warm (3-10 pairs)
7f9c10599b40,1,Cold (1-2 pairs)
7f9c10599cc0,2,Cold (1-2 pairs)
7f9c10599d00,1,Cold (1-2 pairs)
7f9c10599d40,1,Cold (1-2 pairs)
7f9c10599e80,1,Cold (1-2 pairs)
7f9c10599ec0,1,Cold (1-2 pairs)
7f9c1059a240,1,Cold (1-2 pairs)
7f9c1059a280,1,Cold (1-2 pairs)
7f9c1059a380,1,Cold (1-2 pairs)
7f9c1059a980,2,Cold (1-2 pairs)
7f9c1059aa40,7,Warm (3-10 pairs)
7f9c1059aa80,3,Warm (3-10 pairs)
7f9c1059ab00,1,Cold (1-2 pairs)
7f9c1059ab80,1,Cold (1-2 pairs)
7f9c1059ac00,1,Cold (1-2 pairs)
7f9c1059ac80,2,Cold (1-2 pairs)
7f9c1059acc0,2,Cold (1-2 pairs)
7f9c1059ad40,2,Cold (1-2 pairs)
7f9c1059ad80,1,Cold (1-2 pairs)
7f9c1059adc0,1,Cold (1-2 pairs)
7f9c1059ae00,5,Warm (3-10 pairs)
7f9c1059ae40,2,Cold (1-2 pairs)
7f9c1059aec0,3,Warm (3-10 pairs)
7f9c1059af00,2,Cold (1-2 pairs)
7f9c1059b040,1,Cold (1-2 pairs)
7f9c1059b0c0,1,Cold (1-2 pairs)
7f9c1059b100,6,Warm (3-10 pairs)
7f9c1059b140,4,Warm (3-10 pairs)
7f9c1059b280,1,Cold (1-2 pairs)
7f9c1059b3c0,1,Cold (1-2 pairs)
7f9c105a1580,1,Cold (1-2 pairs)
7f9c105a15c0,1,Cold (1-2 pairs)
7f9c105a1600,1,Cold (1-2 pairs)
7f9c105a1640,1,Cold (1-2 pairs)
7f9c105a1680,1,Cold (1-2 pairs)
7f9c105a16c0,1,Cold (1-2 pairs)
7f9c105a1700,1,Cold (1-2 pairs)
7f9c105a1740,1,Cold (1-2 pairs)
7f9c105a1780,1,Cold (1-2 pairs)
7f9c105a17c0,1,Cold (1-2 pairs)
7f9c105a1800,1,Cold (1-2 pairs)
7f9c105a1840,1,Cold (1-2 pairs)
7f9c105a1880,1,Cold (1-2 pairs)
7f9c105a18c0,1,Cold (1-2 pairs)
7f9c105a1900,1,Cold (1-2 pairs)
7f9c105a1940,1,Cold (1-2 pairs)
7f9c105a1980,1,Cold (1-2 pairs)
7f9c105a19c0,1,Cold (1-2 pairs)
7f9c105a1a00,1,Cold (1-2 pairs)
7f9c105a1a40,1,Cold (1-2 pairs)
7f9c105a1a80,1,Cold (1-2 pairs)
7f9c105a1ac0,1,Cold (1-2 pairs)
7f9c105a1b00,1,Cold (1-2 pairs)
7f9c105a1b40,1,Cold (1-2 pairs)
7f9c105a1b80,1,Cold (1-2 pairs)
7f9c105a1bc0,1,Cold (1-2 pairs)
7f9c105a1c00,1,Cold (1-2 pairs)
7f9c105a1c40,1,Cold (1-2 pairs)
7f9c105a1c80,1,Cold (1-2 pairs)
7f9c105a3f00,1,Cold (1-2 pairs)
7f9c105a5f00,2,Cold (1-2 pairs)
7f9c105a7400,1,Cold (1-2 pairs)
7f9c105a7e80,1,Cold (1-2 pairs)
7f9c105a8200,1,Cold (1-2 pairs)
7f9c105b7000,35,Hot (11+ pairs)
7f9c105b7040,17,Hot (11+ pairs)
7f9c105b7080,4,Warm (3-10 pairs)
7f9c105b70c0,2,Cold (1-2 pairs)
7f9c105b7100,7,Warm (3-10 pairs)
7f9c105b7140,23,Hot (11+ pairs)
7f9c105b71c0,2,Cold (1-2 pairs)
7f9c105b7200,2,Cold (1-2 pairs)
7f9c105b7280,1,Cold (1-2 pairs)
7f9c105b7340,1,Cold (1-2 pairs)
7f9c105b7380,3,Warm (3-10 pairs)
7f9c1067df80,1,Cold (1-2 pairs)
7f9c10697c00,1,Cold (1-2 pairs)
7f9c1095a700,1,Cold (1-2 pairs)
7f9c1095a740,2,Cold (1-2 pairs)
7f9c10a54800,5,Warm (3-10 pairs)
7f9c10a54840,17,Hot (11+ pairs)
7f9c10a54880,15,Hot (11+ pairs)
7f9c10a548c0,6,Warm (3-10 pairs)
7f9c10a54900,8,Warm (3-10 pairs)
7f9c10a54940,6,Warm (3-10 pairs)
7f9c10a5f000,2,Cold (1-2 pairs)
7f9c10a5f0c0,1,Cold (1-2 pairs)
7f9c10a5f300,2,Cold (1-2 pairs)
7f9c10a5f380,23,Hot (11+ pairs)
7f9c10a5f3c0,15,Hot (11+ pairs)
7f9c10d502c0,5,Warm (3-10 pairs)
7f9c10d52180,18,Hot (11+ pairs)
7f9c10d521c0,2,Cold (1-2 pairs)
7f9c10d52a80,13,Hot (11+ pairs)
7f9c10d52ac0,3,Warm (3-10 pairs)
7f9c10d52b00,4,Warm (3-10 pairs)
7f9c10d54cc0,5,Warm (3-10 pairs)
7f9c10d54d40,1,Cold (1-2 pairs)
7f9c10d55740,3,Warm (3-10 pairs)
7f9c10d5d8c0,4,Warm (3-10 pairs)
7f9c10d5dbc0,1,Cold (1-2 pairs)
7f9c10d5dc40,1,Cold (1-2 pairs)
7f9c10d5dec0,39,Hot (11+ pairs)
7f9c10d5df00,4,Warm (3-10 pairs)
7f9c10d5df40,5,Warm (3-10 pairs)
7f9c12d1e540,1,Cold (1-2 pairs)
7f9c12d1e640,1,Cold (1-2 pairs)
7f9c12d1ec40,1,Cold (1-2 pairs)
7f9c12d1f400,9,Warm (3-10 pairs)
7f9c12d1f480,5,Warm (3-10 pairs)
7f9c12d2c440,2,Cold (1-2 pairs)
7f9c12d2c4c0,2,Cold (1-2 pairs)
7f9c12d307c0,1,Cold (1-2 pairs)
7f9c12d30880,1,Cold (1-2 pairs)
7f9c12d31000,1,Cold (1-2 pairs)
7f9c12d31180,1,Cold (1-2 pairs)
7f9c12d311c0,1,Cold (1-2 pairs)
7f9c12d31240,1,Cold (1-2 pairs)
7f9c12d312c0,1,Cold (1-2 pairs)
7f9c12d31300,4,Warm (3-10 pairs)
7f9c12d32640,2,Cold (1-2 pairs)
7f9c12d32ac0,2,Cold (1-2 pairs)
7f9c12d32f40,1,Cold (1-2 pairs)
7f9c12d32f80,1,Cold (1-2 pairs)
7f9c12d37280,1,Cold (1-2 pairs)
7f9c12d37340,1,Cold (1-2 pairs)
7f9c12d3b080,1,Cold (1-2 pairs)
7f9c12d3b180,2,Cold (1-2 pairs)
7f9c12d3f6c0,1,Cold (1-2 pairs)
7f9c12d3fcc0,1,Cold (1-2 pairs)
7f9c12d6c180,1,Cold (1-2 pairs)
7f9c12d6c1c0,6,Warm (3-10 pairs)
7f9c12d6c480,1,Cold (1-2 pairs)
7f9c12d6c4c0,2,Cold (1-2 pairs)
7f9c12d6c500,4,Warm (3-10 pairs)
7f9c12d6c700,2,Cold (1-2 pairs)
7f9c12d6cc40,4,Warm (3-10 pairs)
7f9c12d6ccc0,1,Cold (1-2 pairs)
7f9c12d6cd00,1,Cold (1-2 pairs)
7f9c12d6e9c0,5,Warm (3-10 pairs)
7f9c12d6ed40,2,Cold (1-2 pairs)
7f9c12d6edc0,9,Warm (3-10 pairs)
7f9c12d6ee00,3,Warm (3-10 pairs)
7f9c12d6ee40,7,Warm (3-10 pairs)
7f9c12d6ee80,1,Cold (1-2 pairs)
7f9c12d6eec0,1,Cold (1-2 pairs)
7f9c12d6ef00,1,Cold (1-2 pairs)
7f9c12d6ef40,1,Cold (1-2 pairs)
7f9c12d6ef80,1,Cold (1-2 pairs)
7f9c12d6f000,1,Cold (1-2 pairs)
7f9c12d6f040,1,Cold (1-2 pairs)
7f9c12d6f080,2,Cold (1-2 pairs)
7f9c12d6f0c0,1,Cold (1-2 pairs)
7f9c12d6f100,4,Warm (3-10 pairs)
7f9c12d6f140,3,Warm (3-10 pairs)
7f9c12d6f700,1,Cold (1-2 pairs)
7f9c12d70480,5,Warm (3-10 pairs)
7f9c12d70500,8,Warm (3-10 pairs)
7f9c12d70580,2,Cold (1-2 pairs)
7f9c12d70780,1,Cold (1-2 pairs)
7f9c12d70c40,1,Cold (1-2 pairs)
7f9c12d70c80,1,Cold (1-2 pairs)
7f9c12d71780,1,Cold (1-2 pairs)
7f9c12d717c0,15,Hot (11+ pairs)
7f9c12d72100,2,Cold (1-2 pairs)
7f9c12d72180,6,Warm (3-10 pairs)
7f9c12d721c0,10,Warm (3-10 pairs)
7f9c12d742c0,3,Warm (3-10 pairs)
7f9c12d74300,2,Cold (1-2 pairs)
7f9c12d74440,5,Warm (3-10 pairs)
7f9c12d74480,6,Warm (3-10 pairs)
7f9c12d74500,1,Cold (1-2 pairs)
7f9c12d8c7c0,1,Cold (1-2 pairs)
7f9c12d92f80,1,Cold (1-2 pairs)
7f9c12d931c0,1,Cold (1-2 pairs)
7f9c12d93340,2,Cold (1-2 pairs)
7f9c12d973c0,3,Warm (3-10 pairs)
7f9c12d98200,1,Cold (1-2 pairs)
7f9c12dad6c0,1,Cold (1-2 pairs)
7f9c12dad700,1,Cold (1-2 pairs)
7f9c12dadc00,1,Cold (1-2 pairs)
7f9c12dadc40,1,Cold (1-2 pairs)
7f9c12dadc80,4,Warm (3-10 pairs)
7f9c12dadcc0,3,Warm (3-10 pairs)
7f9c12dae000,1,Cold (1-2 pairs)
7f9c12dae200,2,Cold (1-2 pairs)
7f9c12dae240,1,Cold (1-2 pairs)
7f9c12dae340,22,Hot (11+ pairs)
7f9c12daf900,2,Cold (1-2 pairs)
7f9c12daf940,4,Warm (3-10 pairs)
7f9c12db1fc0,1,Cold (1-2 pairs)
7f9c12db2000,1,Cold (1-2 pairs)
7f9c12db2040,1,Cold (1-2 pairs)
7f9c12db2080,1,Cold (1-2 pairs)
7f9c12db20c0,1,Cold (1-2 pairs)
7f9c12db2100,1,Cold (1-2 pairs)
7f9c12db2180,1,Cold (1-2 pairs)
7f9c12db21c0,7,Warm (3-10 pairs)
7f9c12db2200,5,Warm (3-10 pairs)
7f9c12db2240,7,Warm (3-10 pairs)
7f9c12db2280,1,Cold (1-2 pairs)
7f9c12db23c0,1,Cold (1-2 pairs)
7f9c139a97c0,1,Cold (1-2 pairs)
7f9c139a9800,1,Cold (1-2 pairs)
7f9c139aa040,3,Warm (3-10 pairs)
7f9c139aa940,14,Hot (11+ pairs)
7f9c139aa980,4,Warm (3-10 pairs)
7f9c139aaf40,4,Warm (3-10 pairs)
7f9c139aafc0,1,Cold (1-2 pairs)
7f9c139ab180,4,Warm (3-10 pairs)
7f9c139ab1c0,1,Cold (1-2 pairs)
7f9c139ab400,2,Cold (1-2 pairs)
7f9c139ab440,2,Cold (1-2 pairs)
7f9c139ab480,1,Cold (1-2 pairs)
7f9c139ab4c0,2,Cold (1-2 pairs)
7f9c139ab5c0,3,Warm (3-10 pairs)
7fff0d6de080,12,Hot (11+ pairs)
